id,age,gender,study_hours,attendance,internet_access,sleep_hours,Score,course_1,course_2,course_3,course_4,course_5,course_6,sleep_quality_1,sleep_quality_2,study_method_1,study_method_2,study_method_3,study_method_4,facility_rating_1,facility_rating_2,exam_difficulty_1,exam_difficulty_2
7217,21,2,6.66,71.5,1,7.7,100.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
7218,18,0,7.74,74.6,1,6.0,79.5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
7219,19,0,0.55,58.5,1,9.0,38.8,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
7220,18,1,2.67,85.3,1,7.2,50.1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
7221,19,2,3.13,65.7,0,4.4,37.9,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
7222,22,2,2.95,79.6,1,7.4,40.0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
7223,20,1,5.34,57.3,1,9.8,73.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7224,19,0,4.38,69.1,1,8.9,63.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7225,21,1,7.13,61.1,1,8.5,92.8,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
7226,21,0,1.78,65.1,1,9.4,35.7,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True
7227,17,1,3.19,80.6,1,8.2,66.4,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True
7228,24,2,4.33,49.4,1,5.0,57.4,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7229,24,2,6.53,54.7,1,6.3,79.8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
7230,21,2,6.59,61.6,1,4.6,67.9,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
7231,21,1,6.87,56.4,1,7.0,65.1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False
7232,22,1,4.15,50.5,1,5.5,24.4,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
7233,20,2,1.93,89.0,1,8.3,70.5,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
7234,19,1,5.81,49.7,0,4.5,60.4,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
7235,19,0,7.64,78.5,1,4.5,74.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
7236,18,2,2.28,67.1,1,9.7,69.1,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
7237,23,0,1.59,49.8,1,9.1,44.4,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True
7238,19,1,0.18,57.8,1,6.1,34.8,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
7239,19,2,5.33,46.6,1,4.1,59.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7240,24,2,4.36,45.8,1,5.7,42.6,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
7241,21,1,1.08,61.5,1,5.5,30.3,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7242,21,0,1.6,85.3,1,8.5,56.8,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
7243,18,0,5.3,63.9,1,6.8,59.1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
7244,19,0,3.49,74.1,1,7.4,52.8,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
7245,22,2,1.87,47.7,1,9.3,34.9,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
7246,20,2,4.85,92.9,1,6.5,69.6,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
7247,18,1,0.42,59.8,1,4.1,34.2,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7248,23,2,0.13,51.4,1,9.7,46.4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
7249,20,2,2.09,61.2,1,7.2,48.9,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
7250,22,1,2.32,98.2,1,4.7,71.1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
7251,19,1,0.83,77.8,1,9.0,40.6,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True
7252,21,0,0.92,47.3,0,5.2,37.6,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
7253,23,2,1.34,49.7,1,8.2,23.3,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
7254,24,2,5.8,85.8,1,6.0,80.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7255,18,0,6.45,90.7,1,9.6,73.1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
7256,22,1,1.45,44.9,1,7.4,33.4,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
7257,24,1,5.25,57.6,1,5.7,54.4,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
7258,22,2,1.87,42.8,0,6.2,30.2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
7259,18,0,7.04,47.5,1,6.8,83.8,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
7260,18,0,2.15,48.3,1,9.4,50.2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
7261,18,2,1.04,66.2,0,6.6,28.9,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
7262,17,1,3.51,40.8,1,7.5,46.3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
7263,23,1,1.23,82.8,1,5.1,19.599,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
7264,24,2,1.59,64.2,1,5.1,43.9,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
7265,21,1,2.71,64.1,1,4.7,52.4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7266,21,2,5.29,97.7,1,5.1,74.2,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
7267,23,2,0.93,59.9,1,6.0,46.2,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
7268,20,1,2.27,42.5,1,5.9,50.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7269,20,0,6.87,64.3,1,8.5,83.9,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
7270,21,2,2.19,68.0,1,7.8,36.0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
7271,19,0,1.35,68.2,1,5.6,55.9,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
7272,17,1,4.27,67.8,1,5.5,49.7,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7273,21,1,0.27,60.1,1,5.7,38.1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
7274,23,1,6.43,72.8,1,6.3,84.7,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
7275,17,1,1.78,92.2,0,7.1,64.1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
7276,18,1,1.06,61.5,0,8.1,43.8,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7277,19,1,6.47,72.1,0,7.5,85.4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
7278,23,2,6.74,90.9,1,5.9,75.2,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
7279,21,0,5.88,63.9,0,7.0,59.9,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True
7280,21,1,1.88,48.2,1,9.2,68.3,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
7281,22,1,4.22,65.9,1,7.4,27.0,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True
7282,19,1,7.75,70.3,1,4.6,79.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7283,22,1,3.82,92.1,1,7.1,70.3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7284,17,2,7.6,91.2,1,9.8,87.1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
7285,17,1,5.41,86.1,0,7.3,63.4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
7286,23,0,6.76,63.0,1,4.8,63.5,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True
7287,22,0,1.54,56.6,1,8.9,39.1,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
7288,18,1,7.41,66.5,1,5.7,74.2,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False
7289,20,1,6.83,59.2,1,6.2,66.7,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
7290,17,1,6.28,98.8,1,9.8,83.9,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7291,22,1,7.53,45.1,1,5.2,62.8,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
7292,23,2,6.31,70.3,1,6.2,51.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
7293,19,2,4.61,63.0,0,9.8,74.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
7294,19,0,5.19,86.3,1,9.4,68.6,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
7295,18,2,6.57,75.8,0,4.1,78.4,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
7296,20,2,5.99,43.6,1,8.7,57.7,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True
7297,19,2,4.73,80.4,1,4.6,86.3,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
7298,18,1,4.78,69.6,1,7.5,45.7,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
7299,20,2,7.04,77.0,1,8.2,76.1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7300,23,0,0.08,45.5,0,7.0,26.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7301,23,0,5.74,70.6,1,9.9,75.5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7302,19,2,4.53,71.7,1,7.0,61.3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
7303,24,0,6.71,48.8,1,4.8,79.7,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True
7304,18,1,1.64,76.9,1,4.2,41.8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7305,24,1,4.2,94.5,1,8.0,74.2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
7306,19,1,1.02,41.5,1,6.5,38.3,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
7307,21,1,5.27,55.2,1,8.1,49.5,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
7308,18,0,6.11,59.7,0,7.9,80.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
7309,23,2,4.99,72.7,1,6.3,89.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
7310,19,0,4.44,84.4,1,6.3,61.9,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
7311,23,0,2.75,79.7,1,6.9,48.5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
7312,17,1,5.12,67.7,1,6.7,91.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7313,21,0,7.2,97.6,1,5.3,96.6,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True
7314,18,2,5.77,60.5,1,4.1,67.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True
7315,24,1,0.18,87.0,1,9.0,66.7,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
7316,20,0,4.07,89.6,0,9.0,70.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7317,22,2,5.89,46.1,1,8.4,69.9,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True
7318,24,0,4.03,42.6,1,6.3,35.8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
7319,21,0,4.73,99.2,1,7.1,72.4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7320,17,1,7.29,61.5,1,4.2,81.1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
7321,18,2,6.99,80.1,1,9.7,75.2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
7322,18,0,0.65,41.8,1,5.9,31.3,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False
7323,24,1,4.08,85.8,1,8.1,66.8,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7324,24,0,4.98,61.1,1,6.7,65.8,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
7325,20,2,6.82,74.9,1,4.4,81.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7326,24,2,2.12,42.9,1,8.1,70.2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7327,18,1,1.12,46.5,1,5.5,32.4,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7328,22,0,4.78,89.4,0,7.8,80.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
7329,20,2,3.74,73.2,0,9.0,41.3,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
7330,18,2,2.06,86.6,1,6.1,73.6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7331,19,0,7.54,49.7,0,9.2,56.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
7332,20,1,2.54,59.7,1,6.2,69.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7333,19,2,0.44,91.1,1,6.2,52.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7334,18,0,0.47,75.2,1,9.4,27.6,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
7335,19,0,1.61,80.1,1,8.3,46.9,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
